z,m,yd_mass,yd_mass_env,yd_mass_core
0.03569979968051185,19.00668845866076,0.19602646514507072,0.0,0.0
0.03569979968051185,19.25677646468224,0.20596324266530175,0.0,0.0
0.03569979968051185,19.506864470723702,0.20131141347394532,0.0,0.0
0.03569979968051185,19.75695247672155,0.22041276576228697,0.0,0.0
0.03569979968051185,20.007040482763003,0.2138433997076561,0.0,0.0
0.04999978817461929,10.503696253478095,8.893987663994729,8.178795573430097,0.7151920905646314
0.04999978817461929,10.753784259504249,9.146837647332601,5.519403856861907,3.627433790470694
0.04999978817461929,11.003872265508889,9.367824344560882,5.811252493801295,3.5565718507595867
0.04999978817461929,11.253960271571337,9.58587227424921,8.563298103551725,1.022574170697485
0.04999978817461929,11.504048277567541,9.810770193355463,8.223825863996119,1.586944329359343
0.04999978817461929,11.7541362835884,10.096221544386855,9.281428230274193,0.8147933141126629
0.04999978817461929,12.004224289674788,10.364427026362915,9.295273228525291,1.0691537978376244
0.04999978817461929,12.254312295719572,10.585539094822005,9.646947580304579,0.9385915145174266
0.04999978817461929,12.504400301731021,0.08349290523580777,0.0,0.0
0.04999978817461929,12.754488307792181,10.980531541749198,10.028439034345396,0.9520925074038016
0.04999978817461929,13.004576313788254,0.09355915346130139,0.0,0.0
0.04999978817461929,13.25466431982531,11.7864115381593,10.40323243825835,1.383179099900949
0.04999978817461929,13.504752325879311,12.03005533531038,10.580079335400919,1.449975999909461
0.04999978817461929,13.754840331904816,12.231181784897927,10.776006730495315,1.4551750544026132
0.04999978817461929,14.004928337954418,12.440680806451624,10.971934125615324,1.4687466808362992
0.04999978817461929,14.255016343976408,12.672815126603675,11.161132000812355,1.5116831257913188
0.04999978817461929,14.505104350011162,12.881655583403539,11.339664560881431,1.541991022522107
0.04999978817461929,14.75519235604203,0.12974872399100512,0.0,0.0
0.04999978817461929,15.005280362041526,0.13169626658923939,0.0,0.0
0.04999978817461929,15.255368368150492,13.758950298980338,11.908594697239957,1.8503556017403806
0.04999978817461929,15.505456374155093,13.973514672805653,12.099760781582434,1.8737538912232183
0.04999978817461929,15.755544380160844,14.076268281396695,12.281426681961094,1.7948415994356026
0.04999978817461929,16.005632386221418,13.99425795521143,12.461550495621633,1.5327074595897945
0.04999978817461929,16.255720392262166,14.340280375720933,12.65971156133104,1.6805688143898936
0.04999978817461929,16.505808398258385,14.801811468985276,12.844888063846497,1.9569234051387803
0.04999978817461929,16.75589640432061,15.138888567959697,13.034353116972811,2.1045354509868863
0.04999978817461929,17.00598441036291,14.86757717254011,13.197204061255801,1.6703731112843077
0.04999978817461929,17.256072416397355,0.18307887308240467,0.0,0.0
0.04999978817461929,17.506160422401052,0.18998761967598554,0.0,0.0
0.04999978817461929,17.756248428459813,0.19210031080479695,0.0,0.0
0.04999978817461929,18.006336434517944,0.20466464091967396,0.0,0.0
0.04999978817461929,18.256424440525052,0.22042755187849394,0.0,0.0
0.04999978817461929,18.50651244655469,0.23073231319511223,0.0,0.0
0.04999978817461929,18.756600452589538,0.2532517724765917,0.0,0.0
0.04999978817461929,19.00668845866076,0.30253369503580885,0.0,0.0
0.04999978817461929,19.25677646468224,0.2402107171503829,0.0,0.0
0.04999978817461929,19.506864470723702,0.27029423552151854,0.0,0.0
0.04999978817461929,19.75695247672155,0.26921750299644387,0.0,0.0
0.04999978817461929,20.007040482763003,0.273247394263489,0.0,0.0
0.07139977082883232,10.503696253478095,8.905360537937563,8.374097362228447,0.5312631757091173
0.07139977082883232,10.753784259504249,9.142281315679643,5.625226043776744,3.5170552719028993
0.07139977082883232,11.003872265508889,9.351005305264893,6.0034923343495095,3.347512970915383
0.07139977082883232,11.253960271571337,9.585872274249212,6.256456785916796,3.329415488332417
0.07139977082883232,11.504048277567541,9.81966241936742,8.886655924120154,0.9330064952472656
